envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
439	5667000	5763000	5523000	6003000	5643000	5403000	
440	5664000	5760000	5520000	6e+06	5640000	5400000	
441	5661000	5757000	5517000	5997000	5637000	5397000	
442	5682000	5754000	5634000	5994000	5634000	5394000	
443	5679000	5751000	5631000	5991000	5631000	5391000	
444	5676000	5748000	5628000	5988000	5628000	5388000	
445	5697000	5745000	5745000	5985000	5625000	5385000	
446	5766000	5742000	5862000	6102000	5742000	5382000	
447	5787000	5739000	5979000	6099000	5739000	5379000	
448	5808000	5736000	6096000	6096000	5736000	5376000	
449	5829000	5733000	6213000	6093000	5733000	5373000	
450	5850000	5730000	6210000	6210000	5730000	5370000	
451	5847000	5727000	6207000	6207000	5727000	5367000	
452	5868000	5724000	6324000	6204000	5724000	5364000	
453	5889000	5721000	6321000	6201000	5841000	5361000	
454	5934000	5718000	6318000	6198000	5958000	5478000	
455	5955000	5835000	6315000	6195000	5955000	5475000	
456	6e+06	5952000	6312000	6192000	5952000	5592000	
457	5997000	5949000	6309000	6189000	5949000	5589000	
458	6018000	5946000	6306000	6186000	5946000	5706000	
459	6063000	6063000	6303000	6183000	5943000	5823000	
460	6060000	6060000	6300000	6180000	5940000	5820000	
461	6057000	6057000	6297000	6177000	5937000	5817000	
462	6078000	6054000	6294000	6294000	5934000	5814000	
463	6099000	6051000	6411000	6291000	5931000	5811000	
464	6120000	6048000	6408000	6288000	6048000	5808000	
465	6141000	6045000	6405000	6285000	6045000	5925000	
466	6138000	6042000	6402000	6282000	6042000	5922000	
467	6159000	6039000	6519000	6279000	6039000	5919000	
468	6180000	6156000	6516000	6276000	6036000	5916000	
469	6201000	6153000	6513000	6393000	6033000	5913000	
470	6198000	6150000	6510000	6390000	6030000	5910000	
471	6195000	6147000	6507000	6387000	6027000	5907000	
472	6192000	6144000	6504000	6384000	6024000	5904000	
473	6189000	6141000	6501000	6381000	6021000	5901000	
474	6210000	6258000	6498000	6378000	6018000	5898000	
475	6231000	6255000	6495000	6375000	6135000	5895000	
476	6252000	6252000	6492000	6372000	6132000	6012000	
477	6321000	6369000	6609000	6369000	6129000	6129000	
478	6318000	6366000	6606000	6366000	6126000	6126000	
479	6315000	6363000	6603000	6363000	6123000	6123000	
480	6360000	6480000	6720000	6360000	6120000	6120000	
481	6381000	6597000	6717000	6357000	6117000	6117000	
482	6378000	6594000	6714000	6354000	6114000	6114000	
483	6399000	6591000	6711000	6351000	6111000	6231000	
484	6444000	6708000	6828000	6348000	6108000	6228000	
485	6465000	6705000	6825000	6345000	6105000	6345000	
486	6462000	6702000	6822000	6342000	6102000	6342000	
487	6483000	6699000	6819000	6339000	6099000	6459000	
488	6528000	6696000	6936000	6456000	6096000	6456000	
489	6525000	6693000	6933000	6453000	6093000	6453000	
490	6522000	6690000	6930000	6450000	6090000	6450000	
491	6519000	6687000	6927000	6447000	6087000	6447000	
492	6540000	6684000	6924000	6444000	6204000	6444000	
493	6561000	6681000	6921000	6441000	6321000	6441000	
494	6558000	6678000	6918000	6438000	6318000	6438000	
495	6579000	6795000	6915000	6435000	6315000	6435000	
496	6576000	6792000	6912000	6432000	6312000	6432000	
497	6573000	6789000	6909000	6429000	6309000	6429000	
498	6594000	6786000	6906000	6546000	6306000	6426000	
499	6591000	6783000	6903000	6543000	6303000	6423000	
500	6612000	6780000	6900000	6660000	6300000	6420000	
501	6609000	6777000	6897000	6657000	6297000	6417000	
502	6606000	6774000	6894000	6654000	6294000	6414000	
503	6675000	6771000	7011000	6771000	6411000	6411000	
504	6720000	6768000	7008000	6888000	6528000	6408000	
505	6717000	6765000	7005000	6885000	6525000	6405000	
506	6762000	6762000	7002000	7002000	6522000	6522000	
507	6783000	6759000	6999000	6999000	6519000	6639000	
508	6780000	6756000	6996000	6996000	6516000	6636000	
509	6825000	6873000	7113000	6993000	6513000	6633000	
510	6822000	6870000	7110000	6990000	6510000	6630000	
511	6819000	6867000	7107000	6987000	6507000	6627000	
512	6840000	6864000	7104000	6984000	6624000	6624000	
513	6861000	6861000	7101000	7101000	6621000	6621000	
514	6882000	6858000	7098000	7218000	6618000	6618000	
515	6903000	6855000	7095000	7215000	6735000	6615000	
516	6900000	6852000	7092000	7212000	6732000	6612000	
517	6897000	6849000	7089000	7209000	6729000	6609000	
518	6894000	6846000	7086000	7206000	6726000	6606000	
519	6915000	6843000	7083000	7323000	6723000	6603000	
520	6912000	6840000	7080000	7320000	6720000	6600000	
521	6909000	6837000	7077000	7317000	6717000	6597000	
522	6906000	6834000	7074000	7314000	6714000	6594000	
523	6903000	6831000	7071000	7311000	6711000	6591000	
524	6900000	6828000	7068000	7308000	6708000	6588000	
525	6945000	6945000	7065000	7425000	6705000	6585000	
526	6966000	6942000	7062000	7422000	6702000	6702000	
527	6987000	6939000	7059000	7539000	6699000	6699000	
528	6984000	6936000	7056000	7536000	6696000	6696000	
529	7005000	6933000	7053000	7533000	6693000	6813000	
530	7026000	6930000	7050000	7530000	6690000	6930000	
531	7023000	6927000	7047000	7527000	6687000	6927000	
532	7020000	6924000	7044000	7524000	6684000	6924000	
533	7065000	7041000	7041000	7521000	6801000	6921000	
534	7062000	7038000	7038000	7518000	6798000	6918000	
